Auftragskonto;Buchungstag;Valutadatum;Buchungstext;Verwendungszweck;Glaeubiger-ID;Mandatsreferenz;Kundenreferenz (End-to-End);Sammlerreferenz;Lastschrift Ursprungsbetrag;Auslagenersatz Ruecklastschrift;Beguenstigter/Zahlungspflichtiger;Kontonummer/IBAN;BIC (SWIFT-Code);Betrag;Waehrung;Info
DE02 1001 0010 0123 4567 89;04.06.2024;04.06.2024;Ueberweisung;Rechnung RE-2024-0192 Allianz Versicherungs-AG Service GmbH;;;TX-00382;;;;Allianz Versicherungs-AG Service GmbH;DE81798114995692248337;GENODEF1P01;-571,20;EUR;Saldo: 252982,76
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-043,EH-015;;;TX-00383;;;;Erdal Beckmann;DE83100100105183473829;DEUTDEBB101;34,35;EUR;Saldo: 253017,11
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-007,EH-024;;;TX-00384;;;;Josefine Nohlmans;DE23100701246566701065;PBNKDEFFXXX;26,28;EUR;Saldo: 253043,39
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-012,EH-028;;;TX-00385;;;;Dunja Schacht;DE96120300008820812191;HYVEDEMMXXX;33,86;EUR;Saldo: 253077,25
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-052,EH-050;;;TX-00386;;;;Ingbert Nerger;DE46100100101838425135;PBNKDEFFXXX;11,33;EUR;Saldo: 253088,58
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-034,EH-010;;;TX-00387;;;;Wolfgang Hettner;DE24100700004019655698;DEUTDEBB101;34,57;EUR;Saldo: 253123,15
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-001,EH-030;;;TX-00388;;;;Osman Jacob;DE49100700003561595148;BELADEBEXXX;32,73;EUR;Saldo: 253155,88
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-039;;;TX-00389;;;;Dörte Kraus;DE64100100107278895798;HYVEDEMMXXX;10,55;EUR;Saldo: 253166,43
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-022;;;TX-00390;;;;Oswald Gröttner;DE97100100104966319314;GENODEF1P01;12,32;EUR;Saldo: 253178,75
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-046;;;TX-00391;;;;Dorothe Wulf;DE95100700004531473799;DEUTDEBB101;13,95;EUR;Saldo: 253192,70
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-021;;;TX-00392;;;;Dörthe Hövel;DE62370400445494808313;DEUTDEBB101;13,46;EUR;Saldo: 253206,16
DE02 1001 0010 0123 4567 89;05.06.2024;05.06.2024;Gutschrift;Hausgeld 06/2024 EH-051;;;TX-00393;;;;Jo Reuter;DE64370400443634957885;BELADEBEXXX;13,95;EUR;Saldo: 253220,11
DE02 1001 0010 0123 4567 89;06.06.2024;06.06.2024;Ueberweisung;Rechnung R20240005 Hausmeister Mueller GmbH;;;TX-00394;;;;Hausmeister Mueller GmbH;DE94100701240494519832;DEUTDEBB101;-315,35;EUR;Saldo: 252904,76
DE02 1001 0010 0123 4567 89;10.06.2024;10.06.2024;Ueberweisung;Rechnung R20240182 Hausmeister Mueller GmbH;;;TX-00395;;;;Hausmeister Mueller GmbH;DE94100701240494519832;DEUTDEBB101;-1167,63;EUR;Saldo: 251737,13
DE02 1001 0010 0123 4567 89;11.06.2024;11.06.2024;Ueberweisung;Rechnung R20240183 Elektro Schmidt e.K.;;;TX-00396;;;;Elektro Schmidt e.K.;DE83100100101998679807;BELADEBEXXX;-355,22;EUR;Saldo: 251381,91
DE02 1001 0010 0123 4567 89;12.06.2024;12.06.2024;Ueberweisung;Rechnung R20240029 Reinigungsservice Kowalski;;;TX-00397;;;;Reinigungsservice Kowalski;DE44100701245991022901;DEUTDEBB101;-401,03;EUR;Saldo: 250980,88
DE02 1001 0010 0123 4567 89;16.06.2024;16.06.2024;Ueberweisung;Rechnung R20240053 Gaertnerei Gruener Daumen;;;TX-00398;;;;Gaertnerei Gruener Daumen;DE95370400443815614978;BYLADEM1001;-102,82;EUR;Saldo: 250878,06
DE02 1001 0010 0123 4567 89;27.06.2024;27.06.2024;Ueberweisung;Rechnung R20240187 Hausmeister Mueller GmbH;;;TX-00399;;;;Hausmeister Mueller GmbH;DE94100701240494519832;DEUTDEBB101;-335,81;EUR;Saldo: 250542,25
DE02 1001 0010 0123 4567 89;28.06.2024;28.06.2024;Ueberweisung;Kontofuehrungsgebuehr 06/2024;;;TX-00400;;;;Postbank Berlin;DE02 1001 0010 0123 4567 89;PBNKDEFFXXX;-12,50;EUR;Saldo: 250529,75
DE02 1001 0010 0123 4567 89;29.06.2024;29.06.2024;Ueberweisung;Rechnung R20240075 Aufzug Schindler & Co. GmbH;;;TX-00401;;;;Aufzug Schindler & Co. GmbH;DE13370400449368998094;PBNKDEFFXXX;-754,46;EUR;Saldo: 249775,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Miete 07/2024 EH-025;;;TX-00402;;;;Julius Nette;DE94120300004034471349;HYVEDEMMXXX;1676,00;EUR;Saldo: 251451,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Miete 07/2024 EH-049;;;TX-00403;;;;Joanna Schäfer;DE83100701245940139904;COBADEFFXXX;2019,00;EUR;Saldo: 253470,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Miete 07/2024 EH-003;;;TX-00404;;;;Ferenc Stahr;DE71100700004044997278;BYLADEM1001;1070,00;EUR;Saldo: 254540,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Miete 07/2024 EH-002;;;TX-00405;;;;Marliese Hermann;DE73100500009636057662;COBADEFFXXX;864,00;EUR;Saldo: 255404,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Miete 07/2024 EH-039;;;TX-00406;;;;Wilma Roht;DE11100100103695944064;GENODEF1P01;1127,00;EUR;Saldo: 256531,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Miete 07/2024 EH-032;;;TX-00407;;;;Magrit Mitschke;DE71120300002328588424;HYVEDEMMXXX;901,00;EUR;Saldo: 257432,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Miete 07/2024 EH-029;;;TX-00408;;;;Edeltraud Renner;DE57100701246851604817;BELADEBEXXX;2091,00;EUR;Saldo: 259523,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Miete 07/2024 EH-035;;;TX-00409;;;;Louise Ladeck;DE93100500007098593174;DEUTDEBB101;1496,00;EUR;Saldo: 261019,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Miete 07/2024 EH-037;;;TX-00410;;;;Björn Weinhage;DE97100500009084700766;COBADEFFXXX;4096,00;EUR;Saldo: 265115,29
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Hausgeld 07/2024 EH-037,EH-032;;;TX-00411;;;;Marcus Dowerg;DE24100500002528809570;BYLADEM1001;32,51;EUR;Saldo: 265147,80
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Hausgeld 07/2024 EH-027,EH-026;;;TX-00412;;;;Winfried Ullmann;DE31120300003178108013;DEUTDEBB101;28,76;EUR;Saldo: 265176,56
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Hausgeld 07/2024 EH-012,EH-028;;;TX-00413;;;;Dunja Schacht;DE96120300008820812191;HYVEDEMMXXX;33,86;EUR;Saldo: 265210,42
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Hausgeld 07/2024 EH-031,EH-035;;;TX-00414;;;;Caroline Bohlander;DE36100701241241182449;BELADEBEXXX;30,88;EUR;Saldo: 265241,30
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Hausgeld 07/2024 EH-019,EH-009;;;TX-00415;;;;Hulda Eckbauer;DE58100500002602563421;HYVEDEMMXXX;21,60;EUR;Saldo: 265262,90
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Hausgeld 07/2024 EH-034,EH-010;;;TX-00416;;;;Wolfgang Hettner;DE24100700004019655698;DEUTDEBB101;34,57;EUR;Saldo: 265297,47
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Hausgeld 07/2024 EH-045;;;TX-00417;;;;Ronald Kelley;DE64120300006936763201;PBNKDEFFXXX;10,84;EUR;Saldo: 265308,31
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Hausgeld 07/2024 EH-022;;;TX-00418;;;;Oswald Gröttner;DE97100100104966319314;GENODEF1P01;12,32;EUR;Saldo: 265320,63
DE02 1001 0010 0123 4567 89;01.07.2024;01.07.2024;Gutschrift;Hausgeld 07/2024 EH-004;;;TX-00419;;;;Harro Bloch;DE99370400442408240084;PBNKDEFFXXX;9,85;EUR;Saldo: 265330,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Miete 07/2024 EH-051;;;TX-00420;;;;Horst-Günter Zänker;DE52100700006717565512;DEUTDEBB101;1537,00;EUR;Saldo: 266867,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Miete 07/2024 EH-013;;;TX-00421;;;;Steffi Riehl;DE76370400445168087603;BYLADEM1001;1653,00;EUR;Saldo: 268520,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Miete 07/2024 EH-045;;;TX-00422;;;;Chantal Täsche;DE80370400447710932480;DEUTDEBB101;1256,00;EUR;Saldo: 269776,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Miete 07/2024 EH-016;;;TX-00423;;;;Peggy Hein;DE91120300008091343161;BELADEBEXXX;1863,00;EUR;Saldo: 271639,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Miete 07/2024 EH-022;;;TX-00424;;;;Alwine Sager;DE31100100104556238692;PBNKDEFFXXX;1460,00;EUR;Saldo: 273099,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Miete 07/2024 EH-050;;;TX-00425;;;;Jörgen Seidel;DE72100700002675869261;GENODEF1P01;1006,00;EUR;Saldo: 274105,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Miete 07/2024 EH-041;;;TX-00426;;;;Galina Wohlgemut;DE86100500009318393352;COBADEFFXXX;2111,00;EUR;Saldo: 276216,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Miete 07/2024 EH-031;;;TX-00427;;;;Carsten Austermühle;DE26100100102053950240;BELADEBEXXX;1914,00;EUR;Saldo: 278130,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Miete Anette Vogt;;;TX-00428;;;;Anette Vogt;DE22100700008569847896;HYVEDEMMXXX;1330,00;EUR;Saldo: 279460,48
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Hausgeld 07/2024 EH-047,EH-033;;;TX-00429;;;;Gertraud Holsten;DE43100700001171822782;GENODEF1P01;37,61;EUR;Saldo: 279498,09
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Hausgeld 07/2024 EH-043,EH-015;;;TX-00430;;;;Erdal Beckmann;DE83100100105183473829;DEUTDEBB101;34,35;EUR;Saldo: 279532,44
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Hausgeld 07/2024 EH-007,EH-024;;;TX-00431;;;;Josefine Nohlmans;DE23100701246566701065;PBNKDEFFXXX;26,28;EUR;Saldo: 279558,72
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Hausgeld 07/2024 EH-023,EH-016;;;TX-00432;;;;Dominic Jacobs;DE97100700008262045053;PBNKDEFFXXX;33,57;EUR;Saldo: 279592,29
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Hausgeld 07/2024 EH-039;;;TX-00433;;;;Dörte Kraus;DE64100100107278895798;HYVEDEMMXXX;10,55;EUR;Saldo: 279602,84
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Hausgeld 07/2024 EH-040;;;TX-00434;;;;Gottlob Hahn;DE63100500003166587603;DEUTDEBB101;11,97;EUR;Saldo: 279614,81
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Hausgeld 07/2024 EH-020;;;TX-00435;;;;Silja Henschel;DE93120300004641708053;COBADEFFXXX;7,58;EUR;Saldo: 279622,39
DE02 1001 0010 0123 4567 89;02.07.2024;02.07.2024;Gutschrift;Hausgeld 07/2024 EH-046;;;TX-00436;;;;Dorothe Wulf;DE95100700004531473799;DEUTDEBB101;13,95;EUR;Saldo: 279636,34
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Miete 07/2024 EH-021;;;TX-00437;;;;Edelgard Wulf;DE99100100100249947174;DEUTDEBB101;1511,00;EUR;Saldo: 281147,34
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Miete 07/2024 EH-023;;;TX-00438;;;;David Jenkins;DE86100701244677378263;GENODEF1P01;1767,00;EUR;Saldo: 282914,34
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Miete 07/2024 EH-046;;;TX-00439;;;;Ewa Thies;DE93120300000262174596;COBADEFFXXX;1726,00;EUR;Saldo: 284640,34
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Miete 07/2024 EH-010;;;TX-00440;;;;Kiara Mcintyre;DE54100701244740748217;GENODEF1P01;1583,00;EUR;Saldo: 286223,34
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Miete 07/2024 EH-034;;;TX-00441;;;;Hanna Schweitzer;DE49370400443953394210;HYVEDEMMXXX;2404,00;EUR;Saldo: 288627,34
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Miete 07/2024 EH-042;;;TX-00442;;;;Anika Zimmer;DE21370400441585064317;BELADEBEXXX;1925,00;EUR;Saldo: 290552,34
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Miete 07/2024 EH-019;;;TX-00443;;;;Jasmin Trub;DE29120300005766156545;BELADEBEXXX;1206,00;EUR;Saldo: 291758,34
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Miete 07/2024 EH-006;;;TX-00444;;;;Kamil Trub;DE95370400442809885165;HYVEDEMMXXX;983,00;EUR;Saldo: 292741,34
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Hausgeld 07/2024 EH-025,EH-049;;;TX-00445;;;;Arnulf Heintze;DE85100701245787133150;GENODEF1P01;36,83;EUR;Saldo: 292778,17
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Hausgeld 07/2024 EH-048,EH-044;;;TX-00446;;;;Anni Wagenknecht;DE37100100106474687234;COBADEFFXXX;26,21;EUR;Saldo: 292804,38
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Hausgeld 07/2024 EH-002,EH-038;;;TX-00447;;;;Horst Vollbrecht;DE95100700009854353462;BELADEBEXXX;9,70;EUR;Saldo: 292814,08
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Hausgeld 07/2024 EH-005,EH-036;;;TX-00448;;;;Kunigunda Ditschlerin;DE80100100101640052427;BELADEBEXXX;35,63;EUR;Saldo: 292849,71
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Hausgeld 07/2024 EH-001,EH-030;;;TX-00449;;;;Osman Jacob;DE49100700003561595148;BELADEBEXXX;32,73;EUR;Saldo: 292882,44
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Hausgeld 07/2024 EH-003;;;TX-00450;;;;Hiltrud Speer;DE33100700008069901627;COBADEFFXXX;10,20;EUR;Saldo: 292892,64
DE02 1001 0010 0123 4567 89;03.07.2024;03.07.2024;Gutschrift;Hausgeld 07/2024 EH-006;;;TX-00451;;;;Markus Fliegner;DE83120300005204711671;BELADEBEXXX;8,36;EUR;Saldo: 292901,00
DE02 1001 0010 0123 4567 89;04.07.2024;04.07.2024;Gutschrift;Hausgeld 07/2024 EH-042;;;TX-00452;;;;Mina Textor;DE38100700007214895134;HYVEDEMMXXX;16,93;EUR;Saldo: 292917,93
DE02 1001 0010 0123 4567 89;04.07.2024;04.07.2024;Gutschrift;Hausgeld 07/2024 EH-014;;;TX-00453;;;;Ingolf Röhricht;DE57100100109232719374;PBNKDEFFXXX;13,95;EUR;Saldo: 292931,88
DE02 1001 0010 0123 4567 89;04.07.2024;04.07.2024;Gutschrift;Hausgeld 07/2024 EH-041;;;TX-00454;;;;Sükrü Aumann;DE65100100108506716572;PBNKDEFFXXX;17,43;EUR;Saldo: 292949,31
DE02 1001 0010 0123 4567 89;04.07.2024;04.07.2024;Gutschrift;Hausgeld 07/2024 EH-051;;;TX-00455;;;;Jo Reuter;DE64370400443634957885;BELADEBEXXX;13,95;EUR;Saldo: 292963,26
DE02 1001 0010 0123 4567 89;04.07.2024;04.07.2024;Gutschrift;Hausgeld 07/2024 EH-008;;;TX-00456;;;;Xenia Conradi;DE85100500001351823374;HYVEDEMMXXX;7,86;EUR;Saldo: 292971,12
DE02 1001 0010 0123 4567 89;05.07.2024;05.07.2024;Gutschrift;Hausgeld 07/2024 EH-052,EH-050;;;TX-00457;;;;Ingbert Nerger;DE46100100101838425135;PBNKDEFFXXX;11,33;EUR;Saldo: 292982,45
DE02 1001 0010 0123 4567 89;05.07.2024;05.07.2024;Gutschrift;Hausgeld 07/2024 EH-011,EH-017;;;TX-00458;;;;Kranz Vermoegensverwaltung;DE61100500003036541458;BELADEBEXXX;27,48;EUR;Saldo: 293009,93
DE02 1001 0010 0123 4567 89;05.07.2024;05.07.2024;Gutschrift;Hausgeld 07/2024 EH-018;;;TX-00459;;;;Irmingard Margraf;DE36100701246299468044;DEUTDEBB101;1,63;EUR;Saldo: 293011,56
DE02 1001 0010 0123 4567 89;05.07.2024;05.07.2024;Gutschrift;Hausgeld 07/2024 EH-029;;;TX-00460;;;;Tom Hartmann;DE52100701244873471434;BYLADEM1001;19,76;EUR;Saldo: 293031,32
DE02 1001 0010 0123 4567 89;05.07.2024;05.07.2024;Gutschrift;Hausgeld 07/2024 EH-013;;;TX-00461;;;;Willfried Harloff;DE72370400446688937346;COBADEFFXXX;13,81;EUR;Saldo: 293045,13
DE02 1001 0010 0123 4567 89;05.07.2024;05.07.2024;Gutschrift;Hausgeld 07/2024 EH-021;;;TX-00462;;;;Dörthe Hövel;DE62370400445494808313;DEUTDEBB101;13,46;EUR;Saldo: 293058,59
DE02 1001 0010 0123 4567 89;05.07.2024;05.07.2024;Ueberweisung;Rechnung R20240083 Heiztechnik Berlin GmbH;;;TX-00463;;;;Heiztechnik Berlin GmbH;DE37370400440229612018;DEUTDEBB101;-815,15;EUR;Saldo: 292243,44
DE02 1001 0010 0123 4567 89;18.07.2024;18.07.2024;Ueberweisung;Rechnung R20240054 Gaertnerei Gruener Daumen;;;TX-00464;;;;Gaertnerei Gruener Daumen;DE95370400443815614978;BYLADEM1001;-742,32;EUR;Saldo: 291501,12
DE02 1001 0010 0123 4567 89;19.07.2024;19.07.2024;Ueberweisung;Rechnung R20240006 Hausmeister Mueller GmbH;;;TX-00465;;;;Hausmeister Mueller GmbH;DE94100701240494519832;DEUTDEBB101;-214,20;EUR;Saldo: 291286,92
DE02 1001 0010 0123 4567 89;19.07.2024;19.07.2024;Ueberweisung;Rechnung RE-2024-0153 SecureLock Systems Ltd.;;;TX-00466;;;;SecureLock Systems Ltd.;DE92100700002546291486;HYVEDEMMXXX;-149,94;EUR;Saldo: 291136,98
DE02 1001 0010 0123 4567 89;28.07.2024;28.07.2024;Ueberweisung;Kontofuehrungsgebuehr 07/2024;;;TX-00467;;;;Postbank Berlin;DE02 1001 0010 0123 4567 89;PBNKDEFFXXX;-12,50;EUR;Saldo: 291124,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-045;;;TX-00468;;;;Chantal Täsche;DE80370400447710932480;DEUTDEBB101;1256,00;EUR;Saldo: 292380,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-002;;;TX-00469;;;;Marliese Hermann;DE73100500009636057662;COBADEFFXXX;864,00;EUR;Saldo: 293244,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-016;;;TX-00470;;;;Peggy Hein;DE91120300008091343161;BELADEBEXXX;1863,00;EUR;Saldo: 295107,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-010;;;TX-00471;;;;Kiara Mcintyre;DE54100701244740748217;GENODEF1P01;1583,00;EUR;Saldo: 296690,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-039;;;TX-00472;;;;Wilma Roht;DE11100100103695944064;GENODEF1P01;1127,00;EUR;Saldo: 297817,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-034;;;TX-00473;;;;Hanna Schweitzer;DE49370400443953394210;HYVEDEMMXXX;2404,00;EUR;Saldo: 300221,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-029;;;TX-00474;;;;Edeltraud Renner;DE57100701246851604817;BELADEBEXXX;2091,00;EUR;Saldo: 302312,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-031;;;TX-00475;;;;Carsten Austermühle;DE26100100102053950240;BELADEBEXXX;1914,00;EUR;Saldo: 304226,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-019;;;TX-00476;;;;Jasmin Trub;DE29120300005766156545;BELADEBEXXX;1206,00;EUR;Saldo: 305432,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Miete 08/2024 EH-006;;;TX-00477;;;;Kamil Trub;DE95370400442809885165;HYVEDEMMXXX;983,00;EUR;Saldo: 306415,48
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-043,EH-015;;;TX-00478;;;;Erdal Beckmann;DE83100100105183473829;DEUTDEBB101;34,35;EUR;Saldo: 306449,83
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-048,EH-044;;;TX-00479;;;;Anni Wagenknecht;DE37100100106474687234;COBADEFFXXX;26,21;EUR;Saldo: 306476,04
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-002,EH-038;;;TX-00480;;;;Horst Vollbrecht;DE95100700009854353462;BELADEBEXXX;9,70;EUR;Saldo: 306485,74
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-005,EH-036;;;TX-00481;;;;Kunigunda Ditschlerin;DE80100100101640052427;BELADEBEXXX;35,63;EUR;Saldo: 306521,37
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-019,EH-009;;;TX-00482;;;;Hulda Eckbauer;DE58100500002602563421;HYVEDEMMXXX;21,60;EUR;Saldo: 306542,97
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-001,EH-030;;;TX-00483;;;;Osman Jacob;DE49100700003561595148;BELADEBEXXX;32,73;EUR;Saldo: 306575,70
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-029;;;TX-00484;;;;Tom Hartmann;DE52100701244873471434;BYLADEM1001;19,76;EUR;Saldo: 306595,46
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-014;;;TX-00485;;;;Ingolf Röhricht;DE57100100109232719374;PBNKDEFFXXX;13,95;EUR;Saldo: 306609,41
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-008;;;TX-00486;;;;Xenia Conradi;DE85100500001351823374;HYVEDEMMXXX;7,86;EUR;Saldo: 306617,27
DE02 1001 0010 0123 4567 89;01.08.2024;01.08.2024;Gutschrift;Hausgeld 08/2024 EH-004;;;TX-00487;;;;Harro Bloch;DE99370400442408240084;PBNKDEFFXXX;9,85;EUR;Saldo: 306627,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-025;;;TX-00488;;;;Julius Nette;DE94120300004034471349;HYVEDEMMXXX;1676,00;EUR;Saldo: 308303,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-021;;;TX-00489;;;;Edelgard Wulf;DE99100100100249947174;DEUTDEBB101;1511,00;EUR;Saldo: 309814,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-051;;;TX-00490;;;;Horst-Günter Zänker;DE52100700006717565512;DEUTDEBB101;1537,00;EUR;Saldo: 311351,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-013;;;TX-00491;;;;Steffi Riehl;DE76370400445168087603;BYLADEM1001;1653,00;EUR;Saldo: 313004,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-023;;;TX-00492;;;;David Jenkins;DE86100701244677378263;GENODEF1P01;1767,00;EUR;Saldo: 314771,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-046;;;TX-00493;;;;Ewa Thies;DE93120300000262174596;COBADEFFXXX;1726,00;EUR;Saldo: 316497,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-035;;;TX-00494;;;;Louise Ladeck;DE93100500007098593174;DEUTDEBB101;1496,00;EUR;Saldo: 317993,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-041;;;TX-00495;;;;Galina Wohlgemut;DE86100500009318393352;COBADEFFXXX;2111,00;EUR;Saldo: 320104,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-037;;;TX-00496;;;;Björn Weinhage;DE97100500009084700766;COBADEFFXXX;4096,00;EUR;Saldo: 324200,12
DE02 1001 0010 0123 4567 89;02.08.2024;02.08.2024;Gutschrift;Miete 08/2024 EH-009;;;TX-00497;;;;Anette Vogt;DE22100700008569847896;HYVEDEMMXXX;1330,00;EUR;Saldo: 325530,12
