id,datum,typ,betrag,kategorie,gegen_name,verwendungszweck,referenz_id,error_types
TX-01100,2025-05-01,CREDIT,4096.00,miete,Björn Weinhage,Miete 05/2025 EH-037,MIE-023,
TX-01101,2025-05-01,CREDIT,1206.00,miete,Jasmin Trub,Miete 05/2025 EH-019,MIE-025,
TX-01102,2025-05-01,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 05/2025 EH-037,EH-032",EIG-001,
TX-01103,2025-05-01,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 05/2025 EH-025,EH-049",EIG-003,
TX-01104,2025-05-01,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 05/2025 EH-011,EH-017",EIG-015,
TX-01105,2025-05-01,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 05/2025 EH-042,EIG-019,
TX-01106,2025-05-01,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 05/2025 EH-039,EIG-021,
TX-01107,2025-05-01,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 05/2025 EH-021,EIG-031,
TX-01108,2025-05-01,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 05/2025 EH-004,EIG-034,
TX-01109,2025-05-02,CREDIT,1653.00,miete,Steffi Riehl,Miete 05/2025 EH-013,MIE-005,
TX-01110,2025-05-02,CREDIT,1726.00,miete,Ewa Thies,Miete 05/2025 EH-046,MIE-010,
TX-01111,2025-05-02,CREDIT,1863.00,miete,Peggy Hein,Miete 05/2025 EH-016,MIE-011,
TX-01112,2025-05-02,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 05/2025 EH-034,MIE-015,
TX-01113,2025-05-02,CREDIT,983.00,miete,Kamil Trub,Miete 05/2025 EH-006,MIE-026,
TX-01114,2025-05-02,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 05/2025 EH-031,EH-035",EIG-011,
TX-01115,2025-05-02,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 05/2025 EH-023,EH-016",EIG-013,
TX-01116,2025-05-02,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 05/2025 EH-045,EIG-020,
TX-01117,2025-05-02,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 05/2025 EH-029,EIG-022,
TX-01118,2025-05-02,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 05/2025 EH-013,EIG-024,
TX-01119,2025-05-02,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 05/2025 EH-003,EIG-025,
TX-01120,2025-05-02,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 05/2025 EH-041,EIG-029,
TX-01121,2025-05-02,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 05/2025 EH-046,EIG-030,
TX-01122,2025-05-03,CREDIT,1676.00,miete,Julius Nette,Miete 05/2025 EH-025,MIE-001,
TX-01123,2025-05-03,CREDIT,2019.00,miete,Joanna Schäfer,Miete 05/2025 EH-049,MIE-003,
TX-01124,2025-05-03,CREDIT,1256.00,miete,Chantal Täsche,Miete 05/2025 EH-045,MIE-006,
TX-01125,2025-05-03,CREDIT,864.00,miete,Marliese Hermann,Miete 05/2025 EH-002,MIE-009,
TX-01126,2025-05-03,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 05/2025 EH-010,MIE-013,
TX-01127,2025-05-03,CREDIT,2091.00,miete,Edeltraud Renner,Miete 05/2025 EH-029,MIE-017,
TX-01128,2025-05-03,CREDIT,1496.00,miete,Louise Ladeck,Miete 05/2025 EH-035,MIE-018,
TX-01129,2025-05-03,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 05/2025 EH-041,MIE-021,
TX-01130,2025-05-03,CREDIT,1330.00,miete,Anette Vogt,Miete 05/2025 EH-009,MIE-024,
TX-01131,2025-05-03,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 05/2025 EH-007,EH-024",EIG-005,
TX-01132,2025-05-03,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 05/2025 EH-027,EH-026",EIG-006,
TX-01133,2025-05-03,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 05/2025 EH-005,EH-036",EIG-012,
TX-01134,2025-05-03,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 05/2025 EH-001,EH-030",EIG-017,
TX-01135,2025-05-03,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 05/2025 EH-020,EIG-026,
TX-01136,2025-05-03,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 05/2025 EH-051,EIG-032,
TX-01137,2025-05-03,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 05/2025 EH-008,EIG-033,
TX-01138,2025-05-04,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 05/2025 EH-048,EH-044",EIG-007,
TX-01139,2025-05-04,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 05/2025 EH-012,EH-028",EIG-008,
TX-01140,2025-05-04,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 05/2025 EH-034,EH-010",EIG-016,
TX-01141,2025-05-04,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 05/2025 EH-022,EIG-028,
TX-01142,2025-05-05,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 05/2025 EH-047,EH-033",EIG-002,
TX-01143,2025-05-05,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 05/2025 EH-043,EH-015",EIG-004,
TX-01144,2025-05-05,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 05/2025 EH-002,EH-038",EIG-009,
TX-01145,2025-05-05,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 05/2025 EH-052,EH-050",EIG-010,
TX-01146,2025-05-05,CREDIT,1.63,hausgeld,Irmingard Margraf,Hausgeld 05/2025 EH-018,EIG-018,
TX-01147,2025-05-05,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 05/2025 EH-040,EIG-023,
TX-01148,2025-05-05,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 05/2025 EH-006,EIG-035,
TX-01149,2025-05-05,DEBIT,1088.85,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250016 Hausmeister Mueller GmbH,INV-00130,
TX-01150,2025-05-22,DEBIT,456.72,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250064 Gaertnerei Gruener Daumen,INV-00132,
TX-01151,2025-05-22,DEBIT,174.82,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250188 Hausmeister Mueller GmbH,INV-00135,
TX-01152,2025-05-27,DEBIT,316.06,dienstleister,Sanitaer Schulze GmbH,Rechnung RE-2025-0121 Sanitaer Schulze GmbH,INV-00133,
TX-01153,2025-05-28,DEBIT,1987.30,dienstleister,TechClean International,Rechnung R20250162 TechClean International,INV-00136,
TX-01154,2025-05-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 05/2025,,
TX-01155,2025-06-01,CREDIT,1511.00,miete,Edelgard Wulf,Miete 06/2025 EH-021,MIE-002,
TX-01156,2025-06-01,CREDIT,1653.00,miete,Steffi Riehl,Miete 06/2025 EH-013,MIE-005,
TX-01157,2025-06-01,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 06/2025 EH-010,MIE-013,
TX-01158,2025-06-01,CREDIT,1006.00,miete,Jörgen Seidel,Miete 06/2025 EH-050,MIE-019,
TX-01159,2025-06-01,CREDIT,4096.00,miete,Björn Weinhage,Miete 06/2025 EH-037,MIE-023,
TX-01160,2025-06-01,CREDIT,1206.00,miete,Jasmin Trub,Miete 06/2025 EH-019,MIE-025,
TX-01161,2025-06-01,CREDIT,983.00,miete,Kamil Trub,Miete 06/2025 EH-006,MIE-026,
TX-01162,2025-06-01,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 06/2025 EH-037,EH-032",EIG-001,
TX-01163,2025-06-01,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 06/2025 EH-027,EH-026",EIG-006,
TX-01164,2025-06-01,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 06/2025 EH-001,EH-030",EIG-017,
TX-01165,2025-06-01,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 06/2025 EH-042,EIG-019,
TX-01166,2025-06-02,CREDIT,1256.00,miete,Chantal Täsche,Miete 06/2025 EH-045,MIE-006,
TX-01167,2025-06-02,CREDIT,1767.00,miete,David Jenkins,Miete 06/2025 EH-023,MIE-007,
TX-01168,2025-06-02,CREDIT,1726.00,miete,Ewa Thies,Miete 06/2025 EH-046,MIE-010,
TX-01169,2025-06-02,CREDIT,1127.00,miete,Wilma Roht,Miete 06/2025 EH-039,MIE-014,
TX-01170,2025-06-02,CREDIT,2091.00,miete,Edeltraud Renner,Miete 06/2025 EH-029,MIE-017,
TX-01171,2025-06-02,CREDIT,1925.00,miete,Anika Zimmer,Miete 06/2025 EH-042,MIE-020,
TX-01172,2025-06-02,CREDIT,1914.00,miete,Carsten Austermühle,Miete 06/2025 EH-031,MIE-022,
TX-01173,2025-06-02,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 06/2025 EH-047,EH-033",EIG-002,
TX-01174,2025-06-02,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 06/2025 EH-005,EH-036",EIG-012,
TX-01175,2025-06-02,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 06/2025 EH-039,EIG-021,
TX-01176,2025-06-02,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 06/2025 EH-022,EIG-028,
TX-01177,2025-06-02,DEBIT,222.77,dienstleister,Sanitaer Schulze GmbH,Rechnung RE-2025-0122 Sanitaer Schulze GmbH,INV-00134,
TX-01178,2025-06-03,CREDIT,1676.00,miete,Julius Nette,Miete 06/2025 EH-025,MIE-001,
TX-01179,2025-06-03,CREDIT,2019.00,miete,Joanna Schäfer,Miete 06/2025 EH-049,MIE-003,
TX-01180,2025-06-03,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 06/2025 EH-051,MIE-004,
TX-01181,2025-06-03,CREDIT,1070.00,miete,Ferenc Stahr,Miete 06/2025 EH-003,MIE-008,
TX-01182,2025-06-03,CREDIT,864.00,miete,Marliese Hermann,Miete 06/2025 EH-002,MIE-009,
TX-01183,2025-06-03,CREDIT,1863.00,miete,Peggy Hein,Miete Peggy Hein,MIE-011,
TX-01184,2025-06-03,CREDIT,1460.00,miete,Alwine Sager,Miete 06/2025 EH-022,MIE-012,
TX-01185,2025-06-03,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 06/2025 EH-034,MIE-015,
TX-01186,2025-06-03,CREDIT,901.00,miete,Magrit Mitschke,Miete 06/2025 EH-032,MIE-016,
TX-01187,2025-06-03,CREDIT,1496.00,miete,Louise Ladeck,Miete 06/2025 EH-035,MIE-018,
TX-01188,2025-06-03,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 06/2025 EH-041,MIE-021,
TX-01189,2025-06-03,CREDIT,1330.00,miete,Anette Vogt,Miete 06/2025 EH-009,MIE-024,
TX-01190,2025-06-03,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 06/2025 EH-019,EH-009",EIG-014,
TX-01191,2025-06-03,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 06/2025 EH-034,EH-010",EIG-016,
TX-01192,2025-06-03,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 06/2025 EH-020,EIG-026,
TX-01193,2025-06-03,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 06/2025 EH-046,EIG-030,
TX-01194,2025-06-03,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 06/2025 EH-008,EIG-033,
TX-01195,2025-06-04,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 06/2025 EH-043,EH-015",EIG-004,
TX-01196,2025-06-04,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 06/2025 EH-007,EH-024",EIG-005,
TX-01197,2025-06-04,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 06/2025 EH-048,EH-044",EIG-007,
TX-01198,2025-06-04,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 06/2025 EH-029,EIG-022,
TX-01199,2025-06-04,CREDIT,13.95,hausgeld,Ingolf Röhricht,Hausgeld 06/2025 EH-014,EIG-027,
TX-01200,2025-06-04,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 06/2025 EH-041,EIG-029,
TX-01201,2025-06-04,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 06/2025 EH-021,EIG-031,
TX-01202,2025-06-04,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 06/2025 EH-004,EIG-034,
TX-01203,2025-06-05,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 06/2025 EH-025,EH-049",EIG-003,
TX-01204,2025-06-05,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 06/2025 EH-012,EH-028",EIG-008,
TX-01205,2025-06-05,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 06/2025 EH-002,EH-038",EIG-009,
TX-01206,2025-06-05,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 06/2025 EH-052,EH-050",EIG-010,
TX-01207,2025-06-05,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 06/2025 EH-031,EH-035",EIG-011,
TX-01208,2025-06-05,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 06/2025 EH-023,EH-016",EIG-013,
TX-01209,2025-06-05,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 06/2025 EH-011,EH-017",EIG-015,
TX-01210,2025-06-05,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 06/2025 EH-045,EIG-020,
TX-01211,2025-06-05,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 06/2025 EH-013,EIG-024,
TX-01212,2025-06-05,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 06/2025 EH-003,EIG-025,
TX-01213,2025-06-05,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 06/2025 EH-006,EIG-035,
TX-01214,2025-06-08,DEBIT,612.25,dienstleister,Elektro Schmidt e.K.,Rechnung R20250106 Elektro Schmidt e.K.,INV-00137,
TX-01215,2025-06-20,DEBIT,874.65,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250017 Hausmeister Mueller GmbH,INV-00138,
TX-01216,2025-06-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 06/2025,,
TX-01217,2025-07-01,CREDIT,2019.00,miete,Joanna Schäfer,Miete 07/2025 EH-049,MIE-003,
TX-01218,2025-07-01,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 07/2025 EH-051,MIE-004,
TX-01219,2025-07-01,CREDIT,864.00,miete,Marliese Hermann,Miete 07/2025 EH-002,MIE-009,
TX-01220,2025-07-01,CREDIT,1127.00,miete,Wilma Roht,Miete 07/2025 EH-039,MIE-014,
TX-01221,2025-07-01,CREDIT,1006.00,miete,Jörgen Seidel,Miete 07/2025 EH-050,MIE-019,
TX-01222,2025-07-01,CREDIT,4096.00,miete,Björn Weinhage,Miete 07/2025 EH-037,MIE-023,
TX-01223,2025-07-01,CREDIT,1330.00,miete,Anette Vogt,Miete 07/2025 EH-009,MIE-024,
TX-01224,2025-07-01,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 07/2025 EH-043,EH-015",EIG-004,
TX-01225,2025-07-01,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 07/2025 EH-007,EH-024",EIG-005,
TX-01226,2025-07-01,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 07/2025 EH-005,EH-036",EIG-012,
TX-01227,2025-07-01,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 07/2025 EH-034,EH-010",EIG-016,
TX-01228,2025-07-01,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 07/2025 EH-039,EIG-021,
TX-01229,2025-07-02,CREDIT,1676.00,miete,Julius Nette,Miete Julius Nette,MIE-001,
TX-01230,2025-07-02,CREDIT,1070.00,miete,Ferenc Stahr,Miete 07/2025 EH-003,MIE-008,
TX-01231,2025-07-02,CREDIT,1726.00,miete,Ewa Thies,Miete Ewa Thies,MIE-010,
TX-01232,2025-07-02,CREDIT,1460.00,miete,Alwine Sager,Miete 07/2025 EH-022,MIE-012,
TX-01233,2025-07-02,CREDIT,2091.00,miete,Edeltraud Renner,Miete 07/2025 EH-029,MIE-017,
TX-01234,2025-07-02,CREDIT,1496.00,miete,Louise Ladeck,Miete 07/2025 EH-035,MIE-018,
TX-01235,2025-07-02,CREDIT,1925.00,miete,Anika Zimmer,Miete 07/2025 EH-042,MIE-020,
TX-01236,2025-07-02,CREDIT,1206.00,miete,Jasmin Trub,Miete 07/2025 EH-019,MIE-025,
TX-01237,2025-07-02,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 07/2025 EH-047,EH-033",EIG-002,
TX-01238,2025-07-02,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 07/2025 EH-011,EH-017",EIG-015,
TX-01239,2025-07-02,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 07/2025 EH-029,EIG-022,
TX-01240,2025-07-02,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 07/2025 EH-021,EIG-031,
TX-01241,2025-07-02,DEBIT,1238.31,dienstleister,Heiztechnik Berlin GmbH,Rechnung R20250084 Heiztechnik Berlin GmbH,INV-00141,
TX-01242,2025-07-03,CREDIT,1511.00,miete,Edelgard Wulf,Miete 07/2025 EH-021,MIE-002,
TX-01243,2025-07-03,CREDIT,1653.00,miete,Steffi Riehl,Miete 07/2025 EH-013,MIE-005,
TX-01244,2025-07-03,CREDIT,1256.00,miete,Chantal Täsche,Miete 07/2025 EH-045,MIE-006,
TX-01245,2025-07-03,CREDIT,1767.00,miete,David Jenkins,Miete 07/2025 EH-023,MIE-007,
TX-01246,2025-07-03,CREDIT,1863.00,miete,Peggy Hein,Miete 07/2025 EH-016,MIE-011,
TX-01247,2025-07-03,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 07/2025 EH-010,MIE-013,
TX-01248,2025-07-03,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 07/2025 EH-034,MIE-015,
TX-01249,2025-07-03,CREDIT,901.00,miete,Magrit Mitschke,Miete 07/2025 EH-032,MIE-016,
TX-01250,2025-07-03,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 07/2025 EH-041,MIE-021,
TX-01251,2025-07-03,CREDIT,1914.00,miete,Carsten Austermühle,Miete 07/2025 EH-031,MIE-022,
TX-01252,2025-07-03,CREDIT,983.00,miete,Kamil Trub,Miete 07/2025 EH-006,MIE-026,
TX-01253,2025-07-03,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 07/2025 EH-027,EH-026",EIG-006,
TX-01254,2025-07-03,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 07/2025 EH-012,EH-028",EIG-008,
TX-01255,2025-07-03,CREDIT,13.95,hausgeld,Ingolf Röhricht,Hausgeld 07/2025 EH-014,EIG-027,
TX-01256,2025-07-03,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 07/2025 EH-041,EIG-029,
TX-01257,2025-07-03,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 07/2025 EH-046,EIG-030,
TX-01258,2025-07-03,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 07/2025 EH-051,EIG-032,
TX-01259,2025-07-03,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 07/2025 EH-006,EIG-035,
TX-01260,2025-07-04,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 07/2025 EH-037,EH-032",EIG-001,
TX-01261,2025-07-04,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 07/2025 EH-025,EH-049",EIG-003,
TX-01262,2025-07-04,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 07/2025 EH-048,EH-044",EIG-007,
TX-01263,2025-07-04,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 07/2025 EH-023,EH-016",EIG-013,
TX-01264,2025-07-04,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 07/2025 EH-019,EH-009",EIG-014,
TX-01265,2025-07-04,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 07/2025 EH-001,EH-030",EIG-017,
TX-01266,2025-07-04,CREDIT,1.63,hausgeld,Irmingard Margraf,Hausgeld 07/2025 EH-018,EIG-018,
TX-01267,2025-07-04,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 07/2025 EH-040,EIG-023,
TX-01268,2025-07-04,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 07/2025 EH-013,EIG-024,
TX-01269,2025-07-04,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 07/2025 EH-003,EIG-025,
TX-01270,2025-07-04,DEBIT,437.68,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250066 Gaertnerei Gruener Daumen,INV-00146,
TX-01271,2025-07-04,DEBIT,279.65,dienstleister,Sanitaer Schulze GmbH,Rechnung RE-2025-0190 Sanitaer Schulze GmbH,INV-00147,
TX-01272,2025-07-05,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 07/2025 EH-002,EH-038",EIG-009,
TX-01273,2025-07-05,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 07/2025 EH-031,EH-035",EIG-011,
TX-01274,2025-07-05,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 07/2025 EH-042,EIG-019,
TX-01275,2025-07-05,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 07/2025 EH-045,EIG-020,
TX-01276,2025-07-05,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 07/2025 EH-020,EIG-026,
TX-01277,2025-07-07,DEBIT,130.90,dienstleister,Reinigungsservice Kowalski,Rechnung R20250042 Reinigungsservice Kowalski,INV-00145,
TX-01278,2025-07-08,DEBIT,975.80,dienstleister,Dachdecker Richter,Rechnung R20250145 Dachdecker Richter,INV-00142,
TX-01279,2025-07-13,DEBIT,987.70,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250018 Hausmeister Mueller GmbH,INV-00144,
TX-01280,2025-07-14,DEBIT,1997.42,dienstleister,TechClean International,Rechnung R20250160 TechClean International,INV-00148,
TX-01281,2025-07-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 07/2025,,
TX-01282,2025-08-01,CREDIT,1256.00,miete,Chantal Täsche,Miete 08/2025 EH-045,MIE-006,
TX-01283,2025-08-01,CREDIT,864.00,miete,Marliese Hermann,Miete 08/2025 EH-002,MIE-009,
TX-01284,2025-08-01,CREDIT,1726.00,miete,Ewa Thies,Miete 08/2025 EH-046,MIE-010,
TX-01285,2025-08-01,CREDIT,1460.00,miete,Alwine Sager,Miete 08/2025 EH-022,MIE-012,
TX-01286,2025-08-01,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 08/2025 EH-010,MIE-013,
TX-01287,2025-08-01,CREDIT,901.00,miete,Magrit Mitschke,Miete 08/2025 EH-032,MIE-016,
TX-01288,2025-08-01,CREDIT,1914.00,miete,Carsten Austermühle,Miete 08/2025 EH-031,MIE-022,
TX-01289,2025-08-01,CREDIT,1330.00,miete,Anette Vogt,Miete 08/2025 EH-009,MIE-024,
TX-01290,2025-08-01,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 08/2025 EH-047,EH-033",EIG-002,
TX-01291,2025-08-01,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 08/2025 EH-025,EH-049",EIG-003,
TX-01292,2025-08-01,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 08/2025 EH-019,EH-009",EIG-014,
TX-01293,2025-08-01,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 08/2025 EH-001,EH-030",EIG-017,
TX-01294,2025-08-01,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 08/2025 EH-046,EIG-030,
TX-01295,2025-08-02,CREDIT,1511.00,miete,Edelgard Wulf,Miete 08/2025 EH-021,MIE-002,
TX-01296,2025-08-02,CREDIT,2019.00,miete,Joanna Schäfer,Miete 08/2025 EH-049,MIE-003,
TX-01297,2025-08-02,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 08/2025 EH-051,MIE-004,
TX-01298,2025-08-02,CREDIT,1863.00,miete,Peggy Hein,Miete 08/2025 EH-016,MIE-011,
TX-01299,2025-08-02,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 08/2025 EH-034,MIE-015,
TX-01300,2025-08-02,CREDIT,1496.00,miete,Louise Ladeck,Miete 08/2025 EH-035,MIE-018,
TX-01301,2025-08-02,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 08/2025 EH-041,MIE-021,
TX-01302,2025-08-02,CREDIT,1206.00,miete,Jasmin Trub,Miete Jasmin Trub,MIE-025,
TX-01303,2025-08-02,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 08/2025 EH-031,EH-035",EIG-011,
TX-01304,2025-08-02,CREDIT,1.63,hausgeld,Irmingard Margraf,Hausgeld 08/2025 EH-018,EIG-018,
TX-01305,2025-08-02,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 08/2025 EH-003,EIG-025,
TX-01306,2025-08-02,CREDIT,13.95,hausgeld,Ingolf Röhricht,Hausgeld 08/2025 EH-014,EIG-027,
TX-01307,2025-08-02,DEBIT,171.36,dienstleister,Sanitaer Schulze GmbH,Rechnung RE-2025-0118 Sanitaer Schulze GmbH,INV-00149,
TX-01308,2025-08-03,CREDIT,1676.00,miete,Julius Nette,Miete 08/2025 EH-025,MIE-001,
TX-01309,2025-08-03,CREDIT,1653.00,miete,Steffi Riehl,Miete 08/2025 EH-013,MIE-005,
TX-01310,2025-08-03,CREDIT,1767.00,miete,David Jenkins,Miete 08/2025 EH-023,MIE-007,
TX-01311,2025-08-03,CREDIT,1070.00,miete,Ferenc Stahr,Miete 08/2025 EH-003,MIE-008,
TX-01312,2025-08-03,CREDIT,1127.00,miete,Wilma Roht,Miete 08/2025 EH-039,MIE-014,
TX-01313,2025-08-03,CREDIT,2091.00,miete,Edeltraud Renner,Miete Edeltraud Renner,MIE-017,
TX-01314,2025-08-03,CREDIT,1006.00,miete,Jörgen Seidel,Miete 08/2025 EH-050,MIE-019,
TX-01315,2025-08-03,CREDIT,1925.00,miete,Anika Zimmer,Miete 08/2025 EH-042,MIE-020,
TX-01316,2025-08-03,CREDIT,4096.00,miete,Björn Weinhage,Miete 08/2025 EH-037,MIE-023,
TX-01317,2025-08-03,CREDIT,983.00,miete,Kamil Trub,Miete 08/2025 EH-006,MIE-026,
TX-01318,2025-08-03,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 08/2025 EH-037,EH-032",EIG-001,
TX-01319,2025-08-03,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 08/2025 EH-043,EH-015",EIG-004,
TX-01320,2025-08-03,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 08/2025 EH-020,EIG-026,
TX-01321,2025-08-03,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 08/2025 EH-008,EIG-033,
